1.png,percentage on the left and percentage on the right
17253.png,triangle to the left of rectangle
17253.png,rectangle to the right of triangle
17254.png,triangle on the top and rectangle on the bottom
17254.png,rectangle on the bottom and triangle on the top
17254.png,triangle on top of rectangle
17254.png,rectangle is below triangle
17255.png,triangle on the left and rectangle on the right
17255.png,rectangle on the right and triangle on the left
17255.png,triangle to the left of rectangle
17255.png,rectangle to the right of triangle
17256.png,triangle on the top and rectangle on the bottom
17256.png,rectangle on the bottom and triangle on the top
17256.png,triangle on top of rectangle
17256.png,rectangle is below triangle
17257.png,triangle on the left and rectangle on the right
17257.png,rectangle on the right and triangle on the left
17257.png,triangle to the left of rectangle
17257.png,rectangle to the right of triangle
17258.png,triangle on the top and rectangle on the bottom
17258.png,rectangle on the bottom and triangle on the top
17258.png,triangle on top of rectangle
17258.png,rectangle is below triangle
17259.png,triangle on the left and rectangle on the right
17259.png,rectangle on the right and triangle on the left
17259.png,triangle to the left of rectangle
17259.png,rectangle to the right of triangle
17260.png,triangle on the top and rectangle on the bottom
17260.png,rectangle on the bottom and triangle on the top
17260.png,triangle on top of rectangle
17260.png,rectangle is below triangle
17261.png,triangle on the left and rectangle on the right
17261.png,rectangle on the right and triangle on the left
17261.png,triangle to the left of rectangle
17261.png,rectangle to the right of triangle
17262.png,triangle on the top and rectangle on the bottom
17262.png,rectangle on the bottom and triangle on the top
17262.png,triangle on top of rectangle
17262.png,rectangle is below triangle
17263.png,triangle on the left and rectangle on the right
17263.png,rectangle on the right and triangle on the left
17263.png,triangle to the left of rectangle
17263.png,rectangle to the right of triangle
17264.png,triangle on the top and rectangle on the bottom
17264.png,rectangle on the bottom and triangle on the top
17264.png,triangle on top of rectangle
17264.png,rectangle is below triangle
17265.png,triangle on the left and rectangle on the right
17265.png,rectangle on the right and triangle on the left
17265.png,triangle to the left of rectangle
17265.png,rectangle to the right of triangle
17266.png,triangle on the top and rectangle on the bottom
17266.png,rectangle on the bottom and triangle on the top
17266.png,triangle on top of rectangle
17266.png,rectangle is below triangle
17267.png,triangle on the left and rectangle on the right
17267.png,rectangle on the right and triangle on the left
17267.png,triangle to the left of rectangle
17267.png,rectangle to the right of triangle
17268.png,triangle on the top and rectangle on the bottom
17268.png,rectangle on the bottom and triangle on the top
17268.png,triangle on top of rectangle
17268.png,rectangle is below triangle
17269.png,triangle on the left and rectangle on the right
17269.png,rectangle on the right and triangle on the left
17269.png,triangle to the left of rectangle
17269.png,rectangle to the right of triangle
17270.png,triangle on the top and rectangle on the bottom
17270.png,rectangle on the bottom and triangle on the top
17270.png,triangle on top of rectangle
17270.png,rectangle is below triangle
17271.png,triangle on the left and rectangle on the right
17271.png,rectangle on the right and triangle on the left
17271.png,triangle to the left of rectangle
17271.png,rectangle to the right of triangle
17272.png,triangle on the top and rectangle on the bottom
17272.png,rectangle on the bottom and triangle on the top
17272.png,triangle on top of rectangle
17272.png,rectangle is below triangle
17273.png,triangle on the left and rectangle on the right
17273.png,rectangle on the right and triangle on the left
17273.png,triangle to the left of rectangle
17273.png,rectangle to the right of triangle
17274.png,triangle on the top and rectangle on the bottom
17274.png,rectangle on the bottom and triangle on the top
17274.png,triangle on top of rectangle
17274.png,rectangle is below triangle
17275.png,triangle on the left and rectangle on the right
17275.png,rectangle on the right and triangle on the left
17275.png,triangle to the left of rectangle
17275.png,rectangle to the right of triangle
17276.png,triangle on the top and rectangle on the bottom
17276.png,rectangle on the bottom and triangle on the top
17276.png,triangle on top of rectangle
17276.png,rectangle is below triangle
17277.png,triangle on the left and rectangle on the right
17277.png,rectangle on the right and triangle on the left
17277.png,triangle to the left of rectangle
17277.png,rectangle to the right of triangle
17278.png,triangle on the top and rectangle on the bottom
17278.png,rectangle on the bottom and triangle on the top
17278.png,triangle on top of rectangle
17278.png,rectangle is below triangle
17279.png,triangle on the left and rectangle on the right
17279.png,rectangle on the right and triangle on the left
17279.png,triangle to the left of rectangle
17279.png,rectangle to the right of triangle
17280.png,triangle on the top and rectangle on the bottom
17280.png,rectangle on the bottom and triangle on the top
17280.png,triangle on top of rectangle
17280.png,rectangle is below triangle
17281.png,triangle on the left and rectangle on the right
17281.png,rectangle on the right and triangle on the left
17281.png,triangle to the left of rectangle
17281.png,rectangle to the right of triangle
17282.png,triangle on the top and rectangle on the bottom
17282.png,rectangle on the bottom and triangle on the top
17282.png,triangle on top of rectangle
17282.png,rectangle is below triangle
17283.png,triangle on the left and rectangle on the right
17283.png,rectangle on the right and triangle on the left
17283.png,triangle to the left of rectangle
17283.png,rectangle to the right of triangle
17284.png,triangle on the top and rectangle on the bottom
17284.png,rectangle on the bottom and triangle on the top
17284.png,triangle on top of rectangle
17284.png,rectangle is below triangle
17285.png,triangle on the left and rectangle on the right
17285.png,rectangle on the right and triangle on the left
17285.png,triangle to the left of rectangle
17285.png,rectangle to the right of triangle
17286.png,triangle on the top and rectangle on the bottom
17286.png,rectangle on the bottom and triangle on the top
17286.png,triangle on top of rectangle
17286.png,rectangle is below triangle
17287.png,triangle on the left and rectangle on the right
17287.png,rectangle on the right and triangle on the left
17287.png,triangle to the left of rectangle
17287.png,rectangle to the right of triangle
17288.png,triangle on the top and rectangle on the bottom
17288.png,rectangle on the bottom and triangle on the top
17288.png,triangle on top of rectangle
17288.png,rectangle is below triangle
17289.png,triangle on the left and rectangle on the right
17289.png,rectangle on the right and triangle on the left
